id tweet,author,palabra
1567273956792492035,@madridsala,#felizmartes
1567123731763314689,@m1a1k1a,importa
1567129610697031681,@aaroncuba2,sí.
1567111719549374464,@ejasminc,dejar
1567106587117879300,@pdvsa,que
1567351503739916291,@liclinareyes,auvergne)
1567124803907117056,@logicasaoficial,venezuela
1567159431409942529,@francisgloria17,hay
1567170739287064578,@anacuesta15,realmente
1567164386120269827,@delgache67,a
1567325817146933248,@alejandrorodro8,en
1567196923127267329,@erickm39891486,la
1567424341448474624,@martaorganiza,las
1567235877339897858,@jonamen93,mi
1567508373968486402,@irenekilburn,"pandilla,"
1567175142593236992,@edgardo_froilan,tortuga
1567109995409424384,@drussila1975,con
1567202160823402497,@elfococc,2022.
1567138349348970496,@mariobu07740570,son
1567257665872576514,@trinidadclara,soñar
1567249070309232642,@slamensolorzano,like
1567150381997723648,@patyrey40904298,amor
1567200585983606786,@sompivorojr01,estado…”
1567207907850158081,@maysi192,de
1567222541336428544,@ic_formaele,carmen
1567245737695510531,@jd4ni,nos
1567463923086934020,@perdelfina,todos
1567105354386665472,@soldeirapuato,¡gracias
1567267804428091392,@pamaher2022,manaure
1567129478442225665,@poetasmalditos0,un
1567143816666251267,@espanoloperado,una
1567266408127496193,@diranis_lopez,#códigosí.
1567233503137341445,@charly52038555,ciudadanía...!!
1567125901455892480,@doriszenda,tus
1567141539092090882,@followme_es,de
1567244621100580867,@amorcontarot,telefónica
1567288977434066945,@pedritoortizjr,humor
1567317247428894720,@losmanauris,líder
1567190073501696001,@boportunidades,por
1567178007269310464,@hachy2310,anunció
1567323344852197377,@carlosmillan03,de
1567277806614102016,@yonaike36458172,lo
1567117468090486785,@ismelromero4,"familias,"
1567268380742139904,@josemarianotam1,#felizmartes
1567198106084581377,@joseinesbadill1,@gobiernomx
1567330772964749312,@pedro_cg08,🥭🍌🍊🍉
1567183473630142464,@moraismario61,***∧＿∧
1567256585273233410,@timoteamaccomi3,grandes
1567214128279715841,@jannakue0,nuestros
1567207173465296898,@potenciads,recibe
1567246489465888773,@theageofquarre,👉
1567118266232889346,@ingrid_sira,configuración
1567112864845946881,@carlosmrenteria,idioma
1567303281558315009,@jfscarttezzini,tiempos
1567172899110371336,@enolahol2,agenda
1567191297391222784,@helluinwirklich,la
1567137111786270722,@ffquakeproject,y
1567220308146376704,@miercolesrepub4,y
1567131753705357312,@ittzbe,a
1567185620476334082,@manuela_ema1290,iglesia
1567215141644541959,@ciudadanostulum,cenote.
1567111024595111937,@guarico500,aprecia
1567246149303533569,@80m2018,capitán
1567240508501532672,@vero_martz_sola,o
1567129867782594564,@sabrinaandaluza,rt
1567122512483328007,@abelard72974391,"familias,"
1567167683421937664,@angelbernalopez,camboya
1567262243615637504,@osmanig25763121,en
1567332460915982336,@adesra32,@reginaorozco:
1567127505047281664,@angelesvillag15,das
1567120887450636296,@traselvalle_obc,de
1567103399547600897,@capj1970,bien...
1567116584212111360,@vanadis17,como
1567128924684959746,@aleadrianhxc,#06septiembre
1567131162421727232,@traselvalle_obc,rt
1567133532694224897,@paulinac231,y
1567124729026183168,@casanova_paco,@sanba1:
1567098515855183873,@gbouso,vermiculatum.
1567167795930042370,@joaqui66797839,igualdad
1567228683751923720,@agustina_anmo,te
1567211637890760707,@traselvalle_obc,@jjaranaz94:
1567189253792169989,@perfectaruta,stavanger
1567195590953521153,@sdma2409,con
1567191297391222784,@helluinwirklich,"dictador,"
1567110254411776005,@oskarciber,apropió
1567143918323617794,@damiantinocor,por
1567168324819099648,@eddyviniegra,el
1567163798942785537,@miercolesrepu24,que
1567145422065385474,@ishumanbeing,rt
1567189912570437632,@josebautista002,2022
1567142009017704451,@ladulcirubia,@lonspe1:
1567211442004279297,@traselvalle_obc,@traselvalle_obc
1567127111579623426,@antonioyax10,#felizmartes.
1567175369127501827,@pedrofayad,1.250
1567510602058170369,@fabianaib,palacio
1567121589073842179,@traselvalle_obc,muy
1567116175993176065,@chechu393105552,https://t.co/0axc9uukvs
1567113098229698560,@politicalaopi,días
1567133291806969858,@hegvsnom,dos
1567130896444133378,@diaz_manuel,invito
1567172775181254661,@isabels64514918,da
1567127977078493189,@univdeportes,americano
1567183254486122498,@johnnymanny305,#felizmartes
1567147370139320320,@olivelvet2,@liceu_cat
1567156635168030720,@ducallinlubin,#felizmartes
1567244457938161664,@pedrosa12882472,#buenosdías
1567196019510677513,@elbreakmn,un
1567182255910420481,@alaninaha836,"rápido,"
1567405050305155072,@fortesherves,su
1567129697405865984,@coachdevida2020,estado
1567134721603158016,@misnietas2013,por
1567108110292066308,@azucena50043864,de
1567122907343495168,@leonardioperez,un
1567101897898692609,@unagrourbano,vida.
1567140138911776769,@eurovello,antonio
1567174835909926914,@stansimm,“si
1567128594778038274,@noloromero,historia
1567162822949216258,@leonelperez58,📰🗞página:
1567358748984856576,@jaxcast,🥳quedan
1567147439609577472,@blanca9112,siempre
1567268159769419780,@tamarislpez1,monterrey
1567318429069099008,@lamiladel,aunque
1567342725481086982,@jorgeand256,ganas
1567130004047237120,@mamaruza78,momentos…
1567138646658015233,@juancarlosard16,.@mobras_publicas
1567138789990047747,@jjaranaz94,con
1567176034310651904,@solanum28242720,#felizmartes
1567210302755770381,@lizyacosta4,votó
1567113755259011072,@luismbg_,#felizmartes
1567539134700584961,@alberto93580681,le
1567141347466911744,@lluvya03,@dianaindustrias:
1567203916743327744,@navalnjaime,🤔
1567156587508256768,@fil0s0fiayletra,más!
1567479350223683584,@sayda10823051,nuevo
1567101178684522499,@jassica90411923,poesía
1567225309799251977,@david27605654,vote
1567254133517783044,@aescenavalencia,lo
1567220127787089921,@miercolesrepub4,https://t.co/pxxvtbleng
1567286770957418498,@lutimedina1996,de
1567220377499181057,@miercolesrepub4,en
1567107342692409344,@racinghorsefree,+58
1567302730967879680,@andrea57287,evita
1567219549526790162,@yolaap85,"republicana,"
1567371490332393472,@analaura074,escuche
1567169627154702339,@fonacit_ve,#sepaque
1567458409502359553,@sandroenriquez,#travel
1567141856726716416,@alponcho8311,de
1567514762841407488,@josephlgcs,@logicasaoficial:
1567140595390357507,@sanchinflasnot,éxito
1567160966634213377,@msmortax,que
1567261148508045312,@luis62346919,conoce
1567154401655021568,@retodiariomx,de
1567119188396761090,@taniaramirezco,https://t.co/qhd0y8otir
1567176023871193088,@saloncoronamx,#felizmartes
1567304149338841090,@dibuklown,rato
1567130611940311040,@f0xdie84,te
1567101052452851714,@eltigrecastill2,a
1567124208311799809,@hordasmoradas,#noalaguerra
1567119778329894916,@traselvalle_obc,#ukrainerussiawar
1567120441910726657,@jmengibar,la
1567111758510170113,@francis72397082,@ppsanse:
1567217886309109778,@musicaglobalnet,@j_medina37:
1567129602916581376,@ailaxy,promoción
1567337785345835009,@reinagonzlezre1,rt
1567236484658352132,@doblajeandaluz,namekianas
1567132370096226304,@black_angelxxv,pesar
1567116584212111360,@vanadis17,#buenosdias
1567198593215528968,@juadi84673761,@sofiaaurora08:
1567112449739849735,@ruedaloca6,https://t.co/qsdksuhcuy
1567150560167469057,@franklopezcuba,la
1567183954385453057,@tabogapanama,terminó
1567206879767498757,@isa_carriles,hoy
1567347037003476994,@valdiroscar,de
1567153487271677953,@joaquinserna7,al
1567133886051655681,@isabelacaotoca,⁦@@lolamuoz4
1567196163207479298,@analaura074,rt
1567137663555092481,@khriss__tian,y
1567310097029730304,@jramiromx,25
1567211497457127425,@yaquedecuba,sociedad
1567195108776214528,@sdma2409,#somospatriaqueserespeta
1567179855124627456,@elbotellon_mx,⚽️
1567124054330540032,@zeltibero,🤬
1567123304103690241,@yoimpert,@amarili19224594
1567199915268345857,@diarioveahoy,las
1567293443633733632,@jrvbr2020,https://t.co/pylnghkuel
1567263492364812290,@heidi5375,miércoles
1567135898835341312,@luces_0407,🪷
1567217123339997184,@ttrifasika,🌿
1567109333913157633,@001east,un
1567376080792698880,@fsotosc,europeas
1567146589109604352,@arquera_,@andreitav92:
1567103872702758915,@witowito71,✅
1567120554863337472,@gomez_eduardo,constitución
1567281943519133696,@celinag58,pena
1567302980508033024,@eguerraarias,actual
1567215868462989323,@mryrodrguez4,coexiste
1567132761882005505,@lanz1ni,para
1567125829229989890,@ariisgabrielle,y
1567242322168975360,@lolamuoz4,"m/€,"
1567120496507977728,@pauladacu,camboya
1567116149887844352,@pretriana,#tdscofrade
1567374851513487361,@leyestrambotica,lo
1567205054683254784,@tanitry,posible
1567258007767076869,@anigonzlez20,tú?
1567523936040112128,@aurmi7,rt
1567184420058062848,@popprush,entregas
1567230046036697094,@karlinho65,✅
1567264268164255746,@lilyhdez10,👉
1567362946535153666,@leersiesparati,de
1567198095443648512,@rubenalonsor,#trabajadorasdelhogar
1567168114164469761,@heliannys_calvo,meteorológicas
1567254061560258561,@venusprojectava,del
1567125489772367875,@ventasdiana2021,el
1567211548996673545,@traselvalle_obc,puntos
1567135542822637568,@juridico_mola,para
1567134721603158016,@misnietas2013,https://t.co/8blit5yxys
1567375351705214976,@olga_perez_c,es
1567319308077862913,@vulvel2024confp,sienten
1567400831258951683,@vk_igualdad,las
1567258246456434692,@jos05687066,rt
1567238153093668864,@pablomvegas,más
1567113686820552704,@pepin_floyd,#felizmartes
1567133339676512262,@manuelg90172129,haz
1567145890812510211,@alfiepingtajo,consejo
1567271273151037442,@irinamollie,rt
1567350723272130566,@bernard44574075,de
1567171079935762432,@tembloralerta,antofagasta
1567183285700141057,@fantomasmma,#felizmartes
1567486538082041859,@gonzalomedinas9,y
1567159510468366336,@gamingspreemx,violet.
1567397825285177345,@casgero,referente
1567234809176408070,@tesoromoctezuma,#championsleague
1567329031300980737,@k_fabiolasg,para
1567164894323085317,@ramonaf_04,@diarioveahoy:
1567140726558932994,@fernando_glez61,#cmin
1567278275600203778,@kali1573,https://t.co/glt1ycoclc
1567308810850639872,@cdicharallave,de
1567208158648565761,@yarnabethchile,información
1567392373960851459,@amparolpezgarc2,de
1567210990118264844,@traselvalle_obc,@traselvalle_obc:
1567134154478829569,@mglmauricio,@navegaciones
1567104394428030981,@eugepeters1,fantasía.
1567185377353519105,@fabiogranados19,de
1567194354694983681,@ginesimon,"dictador,"
1567190137817137154,@juliocmoreno14,hoy
1567137596727246850,@joargu,@wonder_m_r.
1567245994823147526,@acprocoyoacan,#undiacomohoy
1567097850563018755,@ftima_ku,vivirla.
1567229759771344899,@tiempoensevilla,#macarena
1567251623847624706,@visomirtha,@die_delsemme
1567331756738502658,@juandediosmerol,tanto
1567126815726096384,@jesus_osanchez,"mío,"
1567207199637704705,@elvira51908110,noches
1567129672957460481,@arcosmoreno,#felizmartes
1567165631232937987,@lamejor,acompañarnos
1567139218958213120,@oficinaato,𝘀𝗶𝘀𝘁𝗲𝗺𝗮
1567127481169092608,@caperucitafero5,de
1567103005631172609,@unagrourbano,#dementeenpositivo
1567121740941123584,@nelsonherdz,at2s
1567178886189912069,@twsergiop,la
1567514271218630658,@aleespinosag66,de
1567187503693664258,@libreriarius,(parte
1567271427094577156,@mexworldc,josé
1567235112944783360,@tena1802,forbes
1567138219585687555,@mariofernndezv4,de
1567216971619385345,@fernandogilsan2,"😂😂,"
1567143325102215169,@joseba023,@sergiofimbres:
1567175413817872385,@eloncetitular,#felizmartes
1567129317263433738,@aquiasrodrigo,https://t.co/qffdulwewg
1567201405819043844,@mely_2390,creyendo
1567124962690883586,@desireeguedez27,es
1567148224816844801,@cynisab1,romana
1567146106995212291,@porlaiii,si
1567150135037108225,@jeps2009,#felizmartes
1567162650680770564,@colintibs,@miercolesrepubl:
1567260498646679554,@astronautade,💋
1567210712728059912,@traselvalle_obc,https://t.co/ntceojoxbv
1567121589073842179,@traselvalle_obc,"(...)"""
1567196892739543051,@mercede96232104,sector
1567197699945992193,@ponzzerage,las
1567137663324459013,@benavidesang,quiere
1567122909386137603,@pepeant40087655,sociedad
1567359990305898498,@raeiros2,rt
1567161548094771202,@aliaga88153012,@miercolesrepubl:
1567111731725443074,@elhoroscopodel1,actitud
1567354317807427591,@jemora70,y
1567303535519318016,@onateurquijo,saliera
1567144181142896642,@garciaedyson,los
1567186721271324678,@kekissmx,rt
1567180891763400704,@jose16945309,nuevo
1567156720085893121,@angelica_hdz_f,individual
1567308892551450628,@tritalpuskar,#manuales
1567122987203153920,@jfmaciel,es
1567163377436299265,@jjaranaz94,mis
1567166992448118784,@ruben_corella,#felizmartes
1567152773904437248,@letivillalobos1,tú?
1567223211569434635,@poesiaylocura,💋
1567121499365974016,@hordasmoradas,rt
1567302709518139394,@sayume_si,2022
1567189364664401920,@pietroserrip,https://t.co/tfim0yj4cu
1567228238228865025,@siemprefutre,por
1567169465019686912,@kuincywww,deseo
1567121111518777346,@traselvalle_obc,#mascarilla
1567537160592441346,@borja_espa,rt
1567129780516003841,@monsecouselo18,pero
1567153147084161026,@idisa1,constantemente
1567293998531842049,@mulata910419,sí.
1567533392773644291,@ribera_ribera,#felizmartes
1567412817224949763,@kufrus1,en
1567157629901832193,@paul_bostaph,implantadas
1567140231865942016,@lucia90647951,rt
1567210394359418881,@federic38349222,📸
1567144454263382024,@ailaxy,coautora
1567136419663020032,@joslean09439159,votó
1567338965950144513,@miguelorduz0305,el
1567252301923876875,@almarevolucion1,desde
1567105176384724992,@estephen6,como
1567158330648416257,@mtzpantiga,lo
1567111194867032064,@suleimelara1,@unagrourbano:
1567146414840455170,@gemirosario,a
1567229423883108353,@endertwitero1,importante
1567136716053438464,@carlos31728674,por
1567495456959102976,@mcebrianster,de
1567120917976829952,@marthalopezala2,recuerda
1567231038316855298,@mfranciscanas,https://t.co/zeb2st7dlk
1567245037771055104,@clarato11457999,un
1567107953588592641,@mariamonzonrgue,antonio
1567320867788439554,@gely_more,estar
1567110767354281986,@wgcarrasmat2805,virgen
1567215172271456256,@alanlominchar,sociedad
1567207856155369477,@chela_ramirec,ti
1567239493152817165,@traselvalle_obc,#covidー19
1567315844627046401,@fabianricardos7,#feliznoche
1567208748724195328,@jeps2009,#felizmartes
1567278958772731908,@marcfan9393,español
1567238982014062595,@franfuentesart,taquilla
1567121406189527042,@traselvalle_obc,rt
1567116341089288192,@unagrourbano,la
1567146165426163713,@porlaiii,está
1567178669268811776,@jannethalvarez7,capacitaciones
1567198684890251264,@elhoroscopodel1,a
1567107158444998657,@mmarchena84,*condiciones
1567269047296790530,@joelcortes,#kardmatch
1567220191045758976,@ciotti001,es
1567523373256695810,@redvzla_oficial,no
1567136913894547456,@benavidesang,apreciada
1567210712728059912,@traselvalle_obc,@jjaranaz94:
1567200116741754882,@lopezralexander,simón
1567151275464089605,@maocastro83,como
1567436959387107335,@manalcar,rt
1567162582766682119,@danielserranot2,con
1567174712429527042,@maga020566,nos
1567217314990374913,@angelfrenando,a
1567194751274831875,@yelida1981,la
1567176965177606149,@kancarabas,ventas:
1567194602469294083,@franklucell,rt
1567192058745479170,@joseg2854,@diarioveahoy:
1567175369127501827,@pedrofayad,ya
1567147917475041287,@manalcar,https://t.co/pxxvtbleng
1567351646782455809,@mtroluismloera,los
1567143711389229056,@patriachavez12,"ilumina,"
1567170512882638861,@diarioveahoy,jóvenes
1567130644026724352,@yami2336,plataforma
1567352863726178307,@govilini,del
1567120035763654656,@traselvalle_obc,@jjaranaz94:
1567140413739253760,@carolinatm1206,que
1567327111601393669,@mariadiazperer1,de
1567202998333411334,@gdel93870011,retuitee
1567165369797722113,@paiohpah,@famelica_legion:
1567118435120734211,@maladiaynoche,dios
1567196176599855104,@elsoldehgo,#eldato🤰
1567148198711418881,@famelica_legion,monja
1567152317375315968,@mismavita,con
1567140413739253760,@carolinatm1206,rt
1567185775351005188,@camiloarenasv,nos
1567127603215048705,@alexand30281071,antepasados.
1567201675198210049,@sanchezluengo,medio
1567546925024514049,@gebrodriguez,@arteviajero_com:
1567182990727331845,@benavidesang,día
1567123111618772993,@capitalmexico,⏺️https://t.co/lrjlbqrk5y
1567190787070349313,@andrea_aybar202,pueblo
1567236484658352132,@doblajeandaluz,el
1567255411702513664,@che_pirata1963,implantadas
1567546272956964865,@juangonzaleztr4,e
1567282746786951168,@retodiariomx,es
1567195060072071168,@arnoldozambra11,@diarioveahoy:
1567135542822637568,@juridico_mola,✨🤔el
1567259676366053386,@paikea_nz,aves
1567111361301192705,@poetikas1,“el
1567158357961605124,@_araela_,va
1567126362309201920,@chuyrodriguezg,de
1567295254604267520,@tim26031,pocos
1567113579362500614,@anggyp,hora
1567338213382971400,@azucenadillon2,arte
1567110211319504897,@dzaplana,#premionadal
1567207275323920384,@asisoy_io,un
1567205779920273410,@denniselove0,@fandomelsantimx:
1567231891790520324,@fuentefriaisis,actual
1567135854862163971,@traselvalle_obc,#diadellibro
1567194724716498946,@angelica4s9,de
1567166269392044033,@fundaciteyara,aquí:
1567161497243062273,@josasca9,del
1567205590174208001,@barbaro88575501,diversidad
1567434421296414725,@harngroup,@arteviajero_com:
1567132860250734592,@_cassiocj,a
1567193185213972480,@benavidesang,hacer
1567167164066439168,@anaperezmartin,absoluto
1567129478442225665,@poetasmalditos0,derecha;
1567211326593703937,@traselvalle_obc,con
1567221940615581702,@jos89409082,2022
1567136477829599232,@judit_viajera,una
1567173348655874048,@felipefloresnu,🔴cinco
1567237159681249281,@emtritor,¡¡
1567187689530691584,@cortesnez,"engaño,"
1567162492572389376,@lacuban02311131,donde
1567102366960189441,@shade_barrow2,buenos
1567168636305002497,@mariajosemart63,pagan!!!
1567101553340780544,@87punto3,02pm
1567162947952152578,@egmorenor,@belenc217
1567137917994254344,@livingpennylane,nosotros?
1567295037926522880,@mariolilopez,"familias,"
1567180830602317824,@ztsanalytics,sanha:
1567322156303785984,@jiglantonio,obra
1567139187513589761,@mafuentesc,azota
1567125512396357632,@segundo73626445,del
1567415452598509571,@pinkypanka13,#felizmartes
1567194156803526659,@elangel_ven0,▶️
1567210302755770381,@lizyacosta4,familia.
1567265201073934338,@umidecorazon,cambios
1567244442251284483,@maxivebl,#visitaobligada
1567167844642689025,@esperanza9601,un
1567313051145183234,@tengofe367,distancias
1567157728568541185,@alejandrokamil2,la
1567138463710953472,@jjaranaz94,repiten
1567128138886385664,@jbp55638373,falcó
1567252929572118533,@almarevolucion1,puntos
1567110276801040389,@josegrasso,proteja
1567219549526790162,@yolaap85,❤️💛💜
1567435951449808896,@capitapioca,rt
1567215213652361216,@16maluz,#tupoesía
1567270510433632257,@minecoficial,manatus
1567150458275332106,@blanquidearmaas,días
1567151238768201729,@luciabejar5,@thekiwishow2
1567298456175218688,@mayramar_1,coexiste
1567214245095284740,@tmdd15,encuentro
1567127453705060352,@moalur,varias
1567139297236586498,@anafong2020,las
1567216623282536448,@eusebitat,#códigosí.
1567255560415838208,@elvia57659050,☕
1567146493605302273,@rafael_indi,#axiom
1567128495649656835,@crestametalica,#september
1567167606162948098,@viruto75,borbones.
1567136350364729345,@arteviajero_com,contemplar
1567219223918690304,@yolaap85,forma
1567138542932860930,@jjaranaz94,nuestro
1567175951083094023,@pepelomas140665,https://t.co/sdb4r0dsv1
1567225837925040129,@margafranco71,"😂😂,"
1567121427802865664,@mcmarlyncris,@papogueso1948
1567115822266458116,@deyasie,hlv
1567223650507448327,@elhoroscopodel1,en
1567130366476967936,@cayetano_s6,encuentro
1567103085763239936,@natibomba,para
1567208932568973312,@ferchisvac,ayudar
1567481649054507009,@ale70xcc,rt
1567324844944916482,@amandar39015055,determina
1567135918707941379,@traselvalle_obc,"#traselvalle,"
1567169627154702339,@fonacit_ve,una
1567118985933590528,@adrianmv1994,yo
1567101260679057415,@arribabogota,con
1567151509799829504,@tproyecto4,@caraveobertha
1567173738184966144,@aracely77316675,@dezurdateam_:
1567209137771057155,@oscarisraelggtz,https://t.co/cdajxobeos
1567227912184627200,@angel66336414,rey”
1567397825285177345,@casgero,al
1567173859979272192,@republmiercoles,de
1567147731759628288,@kanyabel,infamia
1567255921616625664,@reinavazquez99,fue
1567275700733837314,@platicasde_cafe,con
1567126420052230144,@marianacuba71,yo
1567166580211044359,@blanca_delcampo,#felizmartes
1567230664063213570,@elhoroscopodel1,veces
1567156074972594176,@juancloperena1,rt
1567151820782567425,@facunda08,capitán
1567195239726682115,@monicadiaz141,#felizmartes
1567227291968626694,@karlota2017849,😷#felizmartes
1567133053092352000,@chiaramia06,▼🐦▼△▼△🐦△▼△▼🐦▼
1567124848337354759,@gazman94020407,#felizmartes
1567479171475034116,@yujeiny,siempre
1567356847996211200,@juanabh63,#felizmartes
1567174903782342657,@nocturnecult,edición
1567475595281399810,@aduasesores,@cep_pontevedra
1567210367897436160,@traselvalle_obc,#covid19
1567128405501509634,@martaescalona65,pequeños
1567147295795253252,@harleyd18,recomendación
1567190245258526722,@velia_psique,sola
1567348900247310337,@ronaldo30258776,observe
1567139291846873091,@jjaranaz94,https://t.co/kjlq5xf4mo
1567312551918051329,@venezuela1x10,puntualizó
1567444866124185603,@juliogabrielrb,crees
1567138789990047747,@jjaranaz94,el
1567197640361758721,@girleagle72,lo
1567241329721180173,@panicomx,les
1567112418915934209,@tonysantoyo,preventiva
1567134322963914753,@gracor19,rt
1567131041009115138,@blockfachas,te
1567227326340923394,@gloria62245209,@beatriz77748
1567137320985296897,@kumamagana1,de
1567117289773797376,@curriqui3,por
1567230061450854402,@doujosecam,la
1567212926754295809,@elegante_erizo,"demás,"
1567249490456739842,@romy_solg,con
1567148846152556545,@benavidesang,un
1567235283912900612,@malakarenovatio,rt
1567224234631479296,@mllanosmarlo,procede
1567194707830181891,@europa3336,aiguilhe
1567164318537375751,@ricepeda69,como
1567153435706888192,@manekiyuki_,disfruten
1567214401375141894,@karinaobando10,los
1567123744728182784,@clubdeamigosde3,#suscribete
1567443601063288833,@enricclara,retuitea
1567231806553919495,@belentxu_88,#felizmartes
1567173956217479168,@makdavicho1974,de
1567124168524668939,@nosolosputnik,esa/rosetta
1567173566528987137,@soyvitocorleone,este
1567127034282786825,@caperucitafero5,en
1567189995953192964,@pietroserrip,excelente
1567175613127053313,@riveraja1972,vivo
1567158599188709376,@octavions,~
1567221133107253250,@freddyp44055243,▶️
1567127456464736256,@esteban202269,@nicolasmaduro
1567168825581248513,@camejosa2000,desarrollarán
1567136510457122819,@carlos31728674,postres.
1567328580245360640,@valeria73615874,es
1567144566993584137,@sabrinalpez82,necesidad
1567481220300242945,@victoria_reinas,opinión?
1567150038891085825,@maraca2,🙌
1567137248654639107,@miercolesrepubl,la
1567289816546516993,@jromancs,calle
1567202628639068160,@julioma47856210,la
1567154854635651072,@1defebrerode199,escribirte
1567131053365645313,@traselvalle_obc,@traselvalle_obc:
1567211625291055107,@traselvalle_obc,#covid_19
1567118367537995777,@celiamartineza,familias.
1567221367535448065,@ciotti001,trabajo
1567134607367356416,@beatriz77748,economía
1567161548094771202,@aliaga88153012,rt
1567121336442490881,@traselvalle_obc,#covid19
1567105170416214019,@utena101,https://t.co/kqis81q9nu
1567211365726658568,@traselvalle_obc,hasta
1567160809347813376,@ricardocasesg,ninguna
1567158440677572610,@khriss__tian,#felizmartes
1567113968899997696,@fabbiiohla,😃😃
1567199401063456770,@quesirio,"juntas,"
1567157927026245632,@rashj17,del
1567199202395963394,@jesusnar1943,"santaella,"
1567136831799529473,@gomez_eduardo,fraser
1567498412689432583,@ferea8,los
1567216208973369349,@fer_mercadog,de
1567378338334871555,@miguela43034313,en
1567121783496577024,@traselvalle_obc,al
1567110851399753729,@luisvarela888,muy
1567120035763654656,@traselvalle_obc,¡#felizmartes!
1567227499339304964,@v_yaneth_g,la
1567293394698862595,@cubaeliod,familia.
1567139044512907264,@idamelis2014,cuidado
1567267364734992385,@llalexandrall,de
1567349568580325378,@melissa35234,días...
1567143234664632321,@lanz0112,#felizmartes
1567282436865753092,@manuteman10,#felizmartes
1567159129315184643,@robertoruizgil2,vermiculatum.
1567116741834117120,@romel1312,estimadas*
1567225267940196354,@xapalla,y
1567218910545551360,@nestormauricio,dijo
1567496316015579138,@alixjosi,#felizmartes
1567293998531842049,@mulata910419,de
1567328449433419776,@guedez19770,rt
1567333794335670274,@giani052891,rt
1567237440561381376,@meganoticiastor,harry
1567122909386137603,@pepeant40087655,código
1567124932609310722,@auroradad,o
1567139522957250561,@martuflis1,#barcelona.
1567194463973277703,@nolosenpai,del
1567131149645893635,@aquiasrodrigo,@inameh:
1567121354029256709,@traselvalle_obc,ya
1567271986476318722,@osgarsie515,con
1567211442004279297,@traselvalle_obc,y
1567196050762383361,@oncenoticiastv,fm
1567152668581457921,@are2the2,todos.
1567179041567801349,@elhoroscopodel1,más
1567184049042505728,@luisg_0470_51,no
1567294893856366594,@engelberthmoron,votó
1567273075267207170,@felixacostas21,públicas
1567138763926638595,@jjaranaz94,la
1567117366701465607,@infantegeorge,para
1567120673243275265,@adelaidapuebla,yo
1567195548171509762,@ulloaulloato1,#renunciealexflorez
1567260729048268800,@carmezaragozad1,de
1567249134586847233,@alberto62447603,la
1567177808048451584,@fronterainfo,➡️https://t.co/ztonizhsx0
1567142251561639937,@pedro_v_h,les
1567297202602627074,@ludorojock,rt
1567188185825820673,@elhoroscopodel1,tu
1567250736504766466,@kansastrueheart,rt
1567371490332393472,@analaura074,https://t.co/k6zqvmxtsi
1567133562746408963,@isabelacaotoca,en
1567257456828452865,@alexisjose67,@beatriz77748
1567197996374188036,@maresrey_amores,tu
1567473994080600064,@gerarmat27,es
1567251289607544833,@diarioveahoy,primer
1567125829229989890,@ariisgabrielle,orl
1567171305174175750,@conchaper1903,«la
1567297094360223744,@ramonjuliancor1,familias.
1567544886097764352,@cevcolami,responda
1567126719101820928,@enterteinmentsg,castillo”
1567239631569051650,@traselvalle_obc,#contagio
1567137036292820992,@arnol29606054,dos
1567160607199068162,@insjuarez3,más
1567148846152556545,@benavidesang,hay
1567143952465416195,@51nite_alive_1,♥️♥️
1567138286023344136,@jjaranaz94,mismo
1567194912227033093,@arnoldozambra11,para
1567121111359291392,@hctor79099733,https://t.co/fk8dprgssx
1567108546470494208,@govilini,de
1567128104249827332,@garcia49385769,un
1567124055886598145,@fansakyurekmx,@patry1015
1567211476414251008,@traselvalle_obc,#covid_19.
1567125829229989890,@ariisgabrielle,@darly496467462
1567138451245391882,@jjaranaz94,entre
1567219127374200837,@tena1802,pueblo
1567246610152710154,@adepsuv,nómina
1567257151285903361,@andrein14440062,@herreraj2311
1567315913103343617,@joltrexomar,que
1567167634788982784,@milanab65946468,fruto
1567310828453638146,@edendanilodele4,o
1567248849097326600,@yomebajoenatoch,con
1567121901620699137,@traselvalle_obc,#contagio
1567156181273137152,@937908mcm,#taldiacomohoy
1567102722259779585,@canariashector,días
1567319450608668672,@humbert38622177,foto?
1567103729274617856,@santysolarte,beatles
1567325584090341376,@doloperez88,iglesia
1567163829737476096,@magdaangel08,#felizmartes
1567130980875386880,@traselvalle_obc,rt
1567201369341280258,@radiodelfin,#felizmartes
1567161731608199169,@vinatibet,rt
1567133703410782208,@isabelacaotoca,los
1567212295863902208,@traselvalle_obc,el
1567210933990162432,@traselvalle_obc,puede
1567260649893371904,@omar_pdvsa,https://t.co/rawomuf5fg
1567232164785168384,@jrodriguez_q,que
1567183585790025728,@jlfsalinero,para
1567261641946923008,@fafefundacion,.
1567241744235773957,@cencigos,el
1567122062459736069,@traselvalle_obc,publico
1567426651679588353,@adorapalo,y
1567133345158496260,@acastillodlc,oficiosa;
1567221600629424128,@suleimelara1,"perfecta,"
1567284209395372034,@hilda7071,https://t.co/k8rwm7utit
1567155177118908421,@canito6567,es
1567119648952393729,@tincho_ps88,📷
1567143918323617794,@damiantinocor,las
1567175744656216064,@amayaalberto999,prisión
1567119974975651840,@benavidesang,lo
1567137330598666244,@pedrocintas,quien
1567170115300429830,@elvladi1985,yo
1567098604384288769,@amuozp3,@mippcivzla
1567136397038948357,@mapiexplorers,arqueológico
1567126082406465540,@josdevies,https://t.co/x5dotxqtap
